PlanningUnitID,PlanningUnitName,LTWPShortName,CompliancePoint/Node,Gauge,Code,StartMonth,EndMonth,TargetFrequency,TargetFrequencyMin,TargetFrequencyMax,EventsPerYear,Duration,MinSpell,FlowThresholdMin,FlowThresholdMax,MaxInter-event,WithinEventGapTolerance,WeirpoolGauge,FlowLevelVolume,LevelThresholdMin,LevelThresholdMax,VolumeThreshold,DrawdownRate,AccumulationPeriod,Multigauge,MaxSpell,TriggerDay,TriggerMonth,DrawDownRateWeek,MaxLevelChange,AnnualBarrageFlow,ThreeYearsBarrageFlow,HighReleaseWindowStart,HighReleaseWindowEnd,LowReleaseWindowStart,LowReleaseWindowEnd,PeakLevelWindowStart,PeakLevelWindowEnd,LowLevelWindowStart,LowLevelWindowEnd,NonFlowSpell,EggsDaysSpell,LarvaeDaysSpell,RateOfRiseMax1,RateOfRiseMax2,RateOfFallMin,RateOfRiseThreshold1,RateOfRiseThreshold2,RateOfRiseRiverLevel,RateOfFallRiverLevel,CtfThreshold,GaugeType,State,Catchment_BPRegion,SWSDLName,Latitude,Longitude,EnvObj
PU_0000086,Belubula River,Lachlan,Belubula River at Helenshome,412033,CF1_a,7,6,,,,1,3,3,0,0,0,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.583482,148.482441,NF1+EF1+EF2+NV1
PU_0000086,Belubula River,Lachlan,Belubula River at Helenshome,412033,CF1_b,7,6,5,,,1,100,100,0,0,0,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.583482,148.482441,NF1+EF1+EF2+NV1
PU_0000086,Belubula River,Lachlan,Belubula River at Helenshome,412033,CF1_c,7,6,94,,,1,1,1,0,0,0,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.583482,148.482441,NF1+EF1+EF2+NV1
PU_0000086,Belubula River,Lachlan,Belubula River at Helenshome,412033,VF_a,7,6,50,,,1,265,1,10,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.583482,148.482441,NF1+EF1+EF2
PU_0000086,Belubula River,Lachlan,Belubula River at Helenshome,412033,VF_b,7,6,100,,,1,50,1,10,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.583482,148.482441,NF1+EF1+EF2
PU_0000086,Belubula River,Lachlan,Belubula River at Helenshome,412033,BF1_a,7,6,50,,,1,224,1,30,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.583482,148.482441,NF1+NF2+NF3+NF5+NV1+EF1+EF2+EF3a+OS4
PU_0000086,Belubula River,Lachlan,Belubula River at Helenshome,412033,BF1_b,7,6,100,,,1,24,1,30,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.583482,148.482441,NF1+NF2+NF3+NF5+NV1+EF1+EF2+EF3a+OS4
PU_0000086,Belubula River,Lachlan,Belubula River at Helenshome,412033,BF2_a,9,3,50,50,100,1,139,1,30,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.583482,148.482441,NF1+NF2+NF5+EF1+EF2+EF3a
PU_0000086,Belubula River,Lachlan,Belubula River at Helenshome,412033,BF2_b,9,3,100,50,10,1,14,1,30,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.583482,148.482441,NF1+NF2+NF5+EF1+EF2+EF3a
PU_0000086,Belubula River,Lachlan,Belubula River at Helenshome,412033,SF1_S,7,6,100,,,1,10,10,70,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.583482,148.482441,NF1+NF2+NF3+NF5+NV1+EF1+EF2+EF3a+EF5+OS4
PU_0000086,Belubula River,Lachlan,Belubula River at Helenshome,412033,SF1_P,10,4,100,,,1,10,10,70,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.583482,148.482441,NF1+NF2+NF3+NF5+NV1+EF1+EF2+EF3a+EF5+OS4
PU_0000086,Belubula River,Lachlan,Belubula River at Helenshome,412033,SF2,10,4,75,50,100,1,14,14,70,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.583482,148.482441,NF1+NF2+NF5+NV1+EF1+EF2+EF3a+EF5+OS4
PU_0000086,Belubula River,Lachlan,Belubula River at Helenshome,412033,SF3,7,6,,,,1,10,10,70,,0,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.583482,148.482441,NF1+NF2+NF3+NF5+NV1+EF1+EF2+EF3a+EF5
PU_0000086,Belubula River,Lachlan,Belubula River at Helenshome,412033,LF1_P,7,9,75,50,100,1,5,5,655,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.583482,148.482441,NF1+NF2+NF5+NV1+EF2+EF3a+EF4+EF5+EF6+OS4
PU_0000086,Belubula River,Lachlan,Belubula River at Helenshome,412033,LF1_S,7,6,75,50,100,1,5,5,655,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.583482,148.482441,NF1+NF2+NF5+NV1+EF2+EF3a+EF4+EF5+EF6+OS4
PU_0000086,Belubula River,Lachlan,Belubula River at Helenshome,412033,LF2,10,4,40,30,50,1,5,5,655,,4,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.583482,148.482441,NF1+NV1+EF2+EF3a+EF4+EF5+EF6
PU_0000086,Belubula River,Lachlan,Belubula River at Helenshome,412033,BK1_S,7,6,40,,,1,1,1,5000,6000,0,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.583482,148.482441,NV1+NV3+EF1+EF2+EF3a+EF3b+EF4+EF5+EF6+OS4
PU_0000086,Belubula River,Lachlan,Belubula River at Helenshome,412033,BK1_P,8,2,40,,,1,1,1,5000,6000,0,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.583482,148.482441,NV1+NV3+EF1+EF2+EF3a+EF3b+EF4+EF5+EF6+OS4
PU_0000086,Belubula River,Lachlan,Belubula River at Helenshome,412033,OB3_S,7,6,40,30,50,1,2,2,6000,,4,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.583482,148.482441,NF1+NF2+NF3+NF5+NV4a+EF2+EF3a+EF3b+EF5
PU_0000086,Belubula River,Lachlan,Belubula River at Helenshome,412033,OB3_P,8,2,40,30,50,1,2,2,6000,,4,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.583482,148.482441,NF1+NF2+NF3+NF5+NV4a+EF2+EF3a+EF3b+EF5
PU_0000086,Belubula River,Lachlan,Belubula River at Helenshome,412033,OB4_S,7,6,25,20,30,1,3,3,8000,,5,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.583482,148.482441,NF3+EF2+EF3a+EF3b+EF4+EF5+EF6
PU_0000086,Belubula River,Lachlan,Belubula River at Helenshome,412033,OB4_P,9,5,25,20,30,1,3,3,8000,,5,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.583482,148.482441,NF3+EF2+EF3a+EF3b+EF4+EF5+EF6
PU_0000086,Belubula River,Lachlan,Belubula River at Helenshome,412033,OB5,7,6,10,,,1,1,1,14000,,10,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.583482,148.482441,NF3+EF2+EF3a+EF3b+EF4+EF5+EF6
PU_0000087,Upper Lachlan River,Lachlan,Lachlan River at Cowra,412002,CF1_c,7,6,7,,,1,1,1,0,0,0,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.833,148.6839,NF1+EF1+EF2+NV1
PU_0000087,Upper Lachlan River,Lachlan,Lachlan River at Cowra,412002,CF1_b,7,6,5,,,1,18,18,0,0,0,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.833,148.6839,NF1+EF1+EF2+NV1
PU_0000087,Upper Lachlan River,Lachlan,Lachlan River at Cowra,412002,VF_a,7,6,50,,,1,312,1,50,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.833,148.6839,NF1+EF1+EF2
PU_0000087,Upper Lachlan River,Lachlan,Lachlan River at Cowra,412002,VF_b,7,6,100,,,1,173,1,50,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.833,148.6839,NF1+EF1+EF2
PU_0000087,Upper Lachlan River,Lachlan,Lachlan River at Cowra,412002,BF1_a,7,6,50,,,1,246,1,160,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.833,148.6839,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NV1+NV2+EF1+EF2+EF3a+OS4
PU_0000087,Upper Lachlan River,Lachlan,Lachlan River at Cowra,412002,BF1_b,7,6,100,,,1,110,1,160,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.833,148.6839,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NV1+NV2+EF1+EF2+EF3a+OS4
PU_0000087,Upper Lachlan River,Lachlan,Lachlan River at Cowra,412002,BF2_a,9,3,50,50,100,1,147,1,160,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.833,148.6839,NF1+NF2+NF5+NF6+NF8+EF1+EF2+EF3a
PU_0000087,Upper Lachlan River,Lachlan,Lachlan River at Cowra,412002,BF2_b,9,3,100,50,100,1,48,1,160,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.833,148.6839,NF1+NF2+NF5+NF6+NF8+EF1+EF2+EF3a
PU_0000087,Upper Lachlan River,Lachlan,Lachlan River at Cowra,412002,SF1_S,7,6,100,,,1,10,10,420,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.833,148.6839,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NV1+EF1+EF2+EF3a+EF5+OS4
PU_0000087,Upper Lachlan River,Lachlan,Lachlan River at Cowra,412002,SF1_P,10,4,100,,,1,10,10,420,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.833,148.6839,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NV1+EF1+EF2+EF3a+EF5+OS4
PU_0000087,Upper Lachlan River,Lachlan,Lachlan River at Cowra,412002,SF2,10,4,75,50,100,1,14,14,420,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.833,148.6839,NF1+NF2+NF5+NF6+NF8+NV1+EF1+EF2+EF3a+EF5+OS4
PU_0000087,Upper Lachlan River,Lachlan,Lachlan River at Cowra,412002,LF1_P,7,9,75,50,100,1,5,5,5600,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.833,148.6839,NF1+NF2+NF4+NF5+NF6+NF8+NV1+EF2+EF3a+EF4+EF5+EF6+OS1+OS2+OS4
PU_0000087,Upper Lachlan River,Lachlan,Lachlan River at Cowra,412002,LF1_S,7,6,75,50,100,1,5,5,5600,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.833,148.6839,NF1+NF2+NF4+NF5+NF6+NF8+NV1+EF2+EF3a+EF4+EF5+EF6+OS1+OS2+OS4
PU_0000087,Upper Lachlan River,Lachlan,Lachlan River at Cowra,412002,LF2,10,4,40,30,50,1,5,5,5600,,4,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.833,148.6839,NF1+NF4+NF6+NV1+EF2+EF3a+EF4+EF5+EF6+OS1+OS2
PU_0000087,Upper Lachlan River,Lachlan,Lachlan River at Cowra,412002,BK1_S,7,6,50,,,1,2,2,30600,47800,0,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.833,148.6839,NV1+NV2+NV3+EF1+EF2+EF3a+EF3b+EF4+EF5+EF6+OS4
PU_0000087,Upper Lachlan River,Lachlan,Lachlan River at Cowra,412002,BK1_P,8,2,50,,,1,2,2,30600,47800,0,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.833,148.6839,NV1+NV2+NV3+EF1+EF2+EF3a+EF3b+EF4+EF5+EF6+OS4
PU_0000087,Upper Lachlan River,Lachlan,Lachlan River at Cowra,412002,OB3_S,7,6,40,30,50,1,2,2,47800,,4,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.833,148.6839,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NV4a+WB5+EF2+EF3a+EF3b+EF5+OS1+OS2
PU_0000087,Upper Lachlan River,Lachlan,Lachlan River at Cowra,412002,OB3_P,8,2,40,30,50,1,2,2,47800,,4,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.833,148.6839,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NV4a+WB5+EF2+EF3a+EF3b+EF5+OS1+OS2
PU_0000087,Upper Lachlan River,Lachlan,Lachlan River at Cowra,412002,OB4_S,7,6,25,20,30,1,1,1,85500,,5,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.833,148.6839,NF3+NV4b+NV4c+WB1+WB2+WB3+WB4+WB5+EF2+EF3a+EF3b+EF4+EF5+EF6+OS1+OS2
PU_0000087,Upper Lachlan River,Lachlan,Lachlan River at Cowra,412002,OB4_P,9,5,25,20,30,1,1,1,85500,,5,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.833,148.6839,NF3+NV4b+NV4c+WB1+WB2+WB3+WB4+WB5+EF2+EF3a+EF3b+EF4+EF5+EF6+OS1+OS2
PU_0000087,Upper Lachlan River,Lachlan,Lachlan River at Cowra,412002,OB5,7,6,10,,,1,1,1,135000,,10,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.833,148.6839,NF3+NV4b+WB1+WB2+WB3+WB4+WB5+EF2+EF3a+EF3b+EF4+EF5+EF6+OS1+OS2
PU_0000088,Lachlan River - Forbes to Condobolin,Lachlan,Lachlan River at Forbes,412004,CF1_c,7,6,1,,,1,1,1,0,0,0,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.41080904,147.9910504,NF1+EF1+EF2+NV1
PU_0000088,Lachlan River - Forbes to Condobolin,Lachlan,Lachlan River at Forbes,412004,CF1_b,7,6,5,,,1,4,4,0,0,0,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.41080904,147.9910504,NF1+EF1+EF2+NV1
PU_0000088,Lachlan River - Forbes to Condobolin,Lachlan,Lachlan River at Forbes,412004,VF_a,7,6,50,,,1,359,1,50,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.41080904,147.9910504,NF1+EF1+EF2
PU_0000088,Lachlan River - Forbes to Condobolin,Lachlan,Lachlan River at Forbes,412004,VF_b,7,6,100,,,1,220,1,50,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.41080904,147.9910504,NF1+EF1+EF2
PU_0000088,Lachlan River - Forbes to Condobolin,Lachlan,Lachlan River at Forbes,412004,BF1_a,7,6,50,,,1,289,1,165,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.41080904,147.9910504,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NV1+NV2+EF1+EF2+EF3a+OS4
PU_0000088,Lachlan River - Forbes to Condobolin,Lachlan,Lachlan River at Forbes,412004,BF1_b,7,6,100,,,1,146,1,165,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.41080904,147.9910504,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NV1+NV2+EF1+EF2+EF3a+OS4
PU_0000088,Lachlan River - Forbes to Condobolin,Lachlan,Lachlan River at Forbes,412004,BF2_a,9,3,50,50,100,1,176,1,165,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.41080904,147.9910504,NF1+NF2+NF5+NF6+NF8+EF1+EF2+EF3a
PU_0000088,Lachlan River - Forbes to Condobolin,Lachlan,Lachlan River at Forbes,412004,BF2_b,9,3,100,50,100,1,63,1,165,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.41080904,147.9910504,NF1+NF2+NF5+NF6+NF8+EF1+EF2+EF3a
PU_0000088,Lachlan River - Forbes to Condobolin,Lachlan,Lachlan River at Forbes,412004,SF1_S,7,6,100,,,1,10,10,600,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.41080904,147.9910504,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NV1+EF1+EF2+EF3a+EF5+OS4
PU_0000088,Lachlan River - Forbes to Condobolin,Lachlan,Lachlan River at Forbes,412004,SF1_P,10,4,100,,,1,10,10,600,,1,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.41080904,147.9910504,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NV1+EF1+EF2+EF3a+EF5+OS4
PU_0000088,Lachlan River - Forbes to Condobolin,Lachlan,Lachlan River at Forbes,412004,SF2,10,4,75,50,100,1,14,14,600,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.41080904,147.9910504,NF1+NF2+NF5+NF6+NF8+NV1+EF1+EF2+EF3a+EF5+OS4
PU_0000088,Lachlan River - Forbes to Condobolin,Lachlan,Lachlan River at Forbes,412004,SF3_S,7,6,75,50,100,1,6,6,3000,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.41080904,147.9910504,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NV1+NV2+EF1+EF2+EF3a+EF5
PU_0000088,Lachlan River - Forbes to Condobolin,Lachlan,Lachlan River at Forbes,412004,SF3_P,8,2,75,50,100,1,6,6,3000,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.41080904,147.9910504,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NV1+NV2+EF1+EF2+EF3a+EF5
PU_0000088,Lachlan River - Forbes to Condobolin,Lachlan,Lachlan River at Forbes,412004,LF1_P,7,9,75,50,100,1,5,5,8500,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.41080904,147.9910504,NF1+NF2+NF4+NF5+NF6+NF8+NV1+EF2+EF3a+EF4+EF5+EF6+OS1+OS2+OS4
PU_0000088,Lachlan River - Forbes to Condobolin,Lachlan,Lachlan River at Forbes,412004,LF1_S,7,6,75,50,100,1,5,5,8500,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.41080904,147.9910504,NF1+NF2+NF4+NF5+NF6+NF8+NV1+EF2+EF3a+EF4+EF5+EF6+OS1+OS2+OS4
PU_0000088,Lachlan River - Forbes to Condobolin,Lachlan,Lachlan River at Forbes,412004,LF2,10,4,40,30,50,1,5,5,8500,,4,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.41080904,147.9910504,NF1+NF4+NF6+NV1+EF2+EF3a+EF4+EF5+EF6+OS1+OS2
PU_0000088,Lachlan River - Forbes to Condobolin,Lachlan,Lachlan River at Forbes,412004,LF3_S,7,6,40,30,50,1,7,7,9250,,4,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.41080904,147.9910504,NF1+NF2+NF4+NF5+NF6+NF8+NV1+NV2+EF2+EF3a+EF4+EF5+EF6+OS1+OS2
PU_0000088,Lachlan River - Forbes to Condobolin,Lachlan,Lachlan River at Forbes,412004,LF3_P,8,2,40,30,50,1,7,7,9250,,4,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.41080904,147.9910504,NF1+NF2+NF4+NF5+NF6+NF8+NV1+NV2+EF2+EF3a+EF4+EF5+EF6+OS1+OS2
PU_0000088,Lachlan River - Forbes to Condobolin,Lachlan,Lachlan River at Forbes,412004,BK1_S,7,6,60,50,70,1,4,4,13000,13900,0,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.41080904,147.9910504,NV1+NV2+NV3+EF1+EF2+EF3a+EF3b+EF4+EF5+EF6+OS4
PU_0000088,Lachlan River - Forbes to Condobolin,Lachlan,Lachlan River at Forbes,412004,BK1_P,8,2,60,50,70,1,4,4,13000,13900,0,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.41080904,147.9910504,NV1+NV2+NV3+EF1+EF2+EF3a+EF3b+EF4+EF5+EF6+OS4
PU_0000088,Lachlan River - Forbes to Condobolin,Lachlan,Lachlan River at Forbes,412004,OB2_S,7,6,55,40,70,1,10,10,13900,,3,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.41080904,147.9910504,NF1+NF3+NF7+NV4a+NV4b+NV4c+WB1+WB2+WB3+WB5+EF2+EF3a+EF3b+EF4+EF5+EF6+OS1+OS2
PU_0000088,Lachlan River - Forbes to Condobolin,Lachlan,Lachlan River at Forbes,412004,OB2_P,8,4,55,40,70,1,10,10,13900,,3,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.41080904,147.9910504,NF1+NF3+NF7+NV4a+WB1+WB2+WB3+WB5+EF2+EF3a+EF3b+EF4+EF5+EF6+OS1+OS2
PU_0000088,Lachlan River - Forbes to Condobolin,Lachlan,Lachlan River at Forbes,412004,OB3_S,7,6,40,30,50,1,5,5,21600,,4,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.41080904,147.9910504,NF1+NF3+NF7+NV4a+WB1+WB2+WB3+WB5+EF2+EF3a+EF3b+EF4+EF5+EF6+OS1+OS2
PU_0000088,Lachlan River - Forbes to Condobolin,Lachlan,Lachlan River at Forbes,412004,OB3_P,8,2,40,30,50,1,5,5,21600,,4,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.41080904,147.9910504,NF1+NF2+NF3+NF4+NF5+NF6+NF7+NF8+NV4a+WB5+EF2+EF3a+EF3b+EF5+OS1+OS2
PU_0000088,Lachlan River - Forbes to Condobolin,Lachlan,Lachlan River at Forbes,412004,OB4_S,7,6,25,20,30,1,1,1,45000,,5,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.41080904,147.9910504,NF3+NV4b+NV4c+WB1+WB2+WB3+WB4+WB5+EF2+EF3a+EF3b+EF4+EF5+EF6+OS1+OS2
PU_0000088,Lachlan River - Forbes to Condobolin,Lachlan,Lachlan River at Forbes,412004,OB4_P,9,5,25,20,30,1,1,1,45000,,5,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.41080904,147.9910504,NF3+NV4b+NV4c+WB1+WB2+WB3+WB4+WB5+EF2+EF3a+EF3b+EF4+EF5+EF6+OS1+OS2
PU_0000088,Lachlan River - Forbes to Condobolin,Lachlan,Lachlan River at Forbes,412004,OB5,7,6,10,,,1,1,1,65000,,10,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.41080904,147.9910504,NF3+NV4b+WB1+WB2+WB3+WB4+WB5+EF2+EF3a+EF3b+EF4+EF5+EF6+OS1+OS2
PU_0000099,Merrowie Creek,Lachlan,Merrowie Ck at Offtake,412163,OB-WL1_P,9,3,75,70,80,1,30,30,150,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.365855,145.601107,NF1+NF3+NF7+NV1+NV2+WB1+WB2+WB3+WB4+WB5+EF1+EF2+EF3a+EF3b+EF4+EF5+EF6+OS1+OS2
PU_0000100,Merrimajeel Creek,Lachlan,Lachlan River at Booligal,412005,OB-WL1_P,9,3,75,70,80,1,30,30,300,,2,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.8695,144.8811,NF1+NF3+NF7+NV1+NV2+WB1+WB2+WB3+WB4+WB5+EF1+EF2+EF3a+EF3b+EF4+EF5+EF6+OS1+OS2
PU_0000089,Upper and Mid Lachlan Floodplains inc. Bundaburra Creek_Lake Cowal and Jemalong Wyldes Plain floodplain,Lachlan,Lachlan River at Forbes,412004,OB3_S,7,6,40,30,50,1,5,5,21600,,4,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.41080904,147.9910504,NF1+NF2+NF3+NF5+NF6+NF7+NF8+NV4a+WB5+EF2+EF3a+EF3b+EF5+OS1+OS2
PU_0000089,Upper and Mid Lachlan Floodplains inc. Bundaburra Creek_Lake Cowal and Jemalong Wyldes Plain floodplain,Lachlan,Lachlan River at Forbes,412004,OB3_P,8,2,40,30,50,1,5,5,21600,,4,0,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Lachlan,Lachlan,-33.41080904,147.9910504,NF1+NF2+NF3+NF5+NF6+NF7+NF8+NV4a+WB5+EF2+EF3a+EF3b+EF5+OS1+OS2
