,PlanningUnitID,PlanningUnitName,LTWPShortName,CompliancePoint/Node,Gauge,Code,StartMonth,EndMonth,TargetFrequency,TargetFrequencyMin,TargetFrequencyMax,EventsPerYear,Duration,MinSpell,FlowThresholdMin,FlowThresholdMax,MaxInter-event,WithinEventGapTolerance,WeirpoolGauge,FlowLevelVolume,LevelThresholdMin,LevelThresholdMax,VolumeThreshold,DrawdownRate,AccumulationPeriod,Multigauge,MaxSpell,TriggerDay,TriggerMonth,DrawDownRateWeek,MaxLevelRise,AnnualFlowSum,AnnualBarrageFlow,ThreeYearsBarrageFlow,HighReleaseWindowStart,HighReleaseWindowEnd,LowReleaseWindowStart,LowReleaseWindowEnd,PeakLevelWindowStart,PeakLevelWindowEnd,LowLevelWindowStart,LowLevelWindowEnd,NonFlowSpell,EggsDaysSpell,LarvaeDaysSpell,MinLevelRise,RateOfRiseMax1,RateOfRiseMax2,RateOfFallMin,RateOfRiseThreshold1,RateOfRiseThreshold2,RateOfRiseRiverLevel,RateOfFallRiverLevel,CtfThreshold,GaugeType,State,Catchment_BPRegion,SWSDLName,Latitude,Longitude,env_obj
0,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Mungindi,416001,CF_a,7,6,,,,1,20.0,20.0,0.0,1.0,0.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-28.9762,148.9848,EF7+EF3b+EF1+NF4+EF4+EF3a+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6
1,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Mungindi,416001,CF_b,7,6,5.0,,,1,95.0,95.0,0.0,1.0,0.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-28.9762,148.9848,EF7+EF3b+EF1+NF4+EF4+EF3a+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6
2,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Mungindi,416001,CF_c,7,6,50.0,,,1,1.0,1.0,0.0,1.0,0.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-28.9762,148.9848,EF7+EF3b+EF1+NF4+EF4+EF3a+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6
3,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Mungindi,416001,VF_a,7,6,50.0,,,1,310.0,1.0,45.0,,,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-28.9762,148.9848,EF7+EF3b+EF1+NF4+EF4+EF3a+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6
4,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Mungindi,416001,VF_b,7,6,100.0,,,1,220.0,1.0,45.0,,,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-28.9762,148.9848,EF7+EF3b+EF1+NF4+EF4+EF3a+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6
5,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Mungindi,416001,BF1_a,7,6,50.0,,,1,220.0,1.0,160.0,,0.356164,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-28.9762,148.9848,EF7+NV4d+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+EF6+EF1+EF5+NF9+NV1+NF4+EF3b+NV4e+NF1+NF2+NF3+NF8+NV4c
6,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Mungindi,416001,BF1_b,7,6,100.0,,,1,110.0,1.0,160.0,,0.356164,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-28.9762,148.9848,EF7+NV4d+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+EF6+EF1+EF5+NF9+NV1+NF4+EF3b+NV4e+NF1+NF2+NF3+NF8+NV4c
7,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Mungindi,416001,BF2_a,9,3,50.0,,,1,145.0,1.0,160.0,,0.561644,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-28.9762,148.9848,NF4+NF1+NF2+NF3+NF6+NF7+NF5+NF8+NF9
8,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Mungindi,416001,BF2_b,9,3,100.0,,,1,80.0,1.0,160.0,,0.561644,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-28.9762,148.9848,NF4+NF1+NF2+NF3+NF6+NF7+NF5+NF8+NF9
9,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Mungindi,416001,SF1_S,7,6,100.0,,,1,10.0,10.0,540.0,,1.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-28.9762,148.9848,EF7+WB3+NV4d+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+WB1+EF6+EF1+WB2+EF5+NF9+NV1+NF4+EF3b+NV4e+WB5+NF1+NF2+NF3+NF8+NV4c+WB4
10,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Mungindi,416001,SF1_P,10,4,100.0,,,1,10.0,10.0,540.0,,1.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-28.9762,148.9848,EF7+WB3+NV4d+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+WB1+EF6+EF1+WB2+EF5+NF9+NV1+NF4+EF3b+NV4e+WB5+NF1+NF2+NF3+NF8+NV4c+WB4
11,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Mungindi,416001,SF2,9,4,75.0,50.0,100.0,1,14.0,14.0,540.0,3000.0,2.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-28.9762,148.9848,EF7+WB3+NV4d+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+WB1+EF6+EF1+WB2+EF5+NF9+NV1+EF3b+NF4+NV4e+WB5+NF1+NF2+NF3+NF8+NV4c+WB4
12,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Mungindi,416001,LF1_S,7,6,75.0,50.0,100.0,1,15.0,15.0,3000.0,,2.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-28.9762,148.9848,EF7+NV4d+WB3+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+WB1+EF6+EF1+WB2+EF5+NF9+NV1+EF3b+NF4+NV4e+WB5+NF1+NF2+NF3+NF8+NV4c+WB4
13,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Mungindi,416001,LF1_P,7,9,75.0,50.0,100.0,1,15.0,15.0,3000.0,,2.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-28.9762,148.9848,EF7+NV4d+WB3+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+WB1+EF6+EF1+WB2+EF5+NF9+NV1+EF3b+NF4+NV4e+WB5+NF1+NF2+NF3+NF8+NV4c+WB4
14,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Mungindi,416001,LF2,10,4,42.0,30.0,50.0,1,15.0,15.0,3000.0,,2.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-28.9762,148.9848,EF7+NV4d+WB3+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+WB1+EF6+EF1+WB2+EF5+NF9+NV1+EF3b+NF4+NV4e+WB5+NF1+NF2+NF3+NF8+NV4c+WB4
15,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Mungindi,416001,BK1,7,6,50.0,,,1,5.0,5.0,7900.0,,4.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-28.9762,148.9848,EF7+NV4d+WB3+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+WB1+EF6+EF1+WB2+EF5+NF9+NV1+NV2+EF3b+NF4+NV4e+WB5+NF1+NF2+NF3+NF8+NV4c+WB4
16,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Mungindi,416001,OB1,7,6,30.0,20.0,40.0,1,5.0,5.0,10000.0,,5.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-28.9762,148.9848,EF7+NV4d+WB3+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+WB1+EF6+EF1+WB2+EF5+NF9+NV1+NV2+EF3b+NF4+NV4e+WB5+NF1+NF2+NF3+NF8+NV4c+WB4
17,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Mungindi,416001,OB2,7,6,20.0,10.0,30.0,1,5.0,5.0,13000.0,,10.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-28.9762,148.9848,EF7+NV4d+WB3+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+WB1+EF6+EF1+WB2+EF5+NF9+NV1+NV2+EF3b+NF4+NV4e+WB5+NF1+NF2+NF3+NF8+NV4c+WB4
18,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Mungindi,416001,OB3,7,6,10.0,5.0,10.0,1,5.0,5.0,19000.0,,15.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-28.9762,148.9848,EF7+NV4d+WB3+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+WB1+EF6+EF1+WB2+EF5+NF9+NV1+NV2+EF3b+NF4+NV4e+WB5+NF1+NF2+NF3+NF8+NV4c+WB4
19,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Presbury,416050,CF_a,7,6,,,,1,20.0,20.0,0.0,1.0,0.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.1215,148.8085,EF7+EF3b+EF1+NF4+EF4+EF3a+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6
20,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Presbury,416050,CF_b,7,6,5.0,,,1,95.0,95.0,0.0,1.0,0.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.1215,148.8085,EF7+EF3b+EF1+NF4+EF4+EF3a+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6
21,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Presbury,416050,CF_c,7,6,50.0,,,1,1.0,1.0,0.0,1.0,0.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.1215,148.8085,EF7+EF3b+EF1+NF4+EF4+EF3a+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6
22,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Presbury,416050,VF_a,7,6,50.0,,,1,320.0,1.0,35.0,,,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.1215,148.8085,EF7+EF3b+EF1+NF4+EF4+EF3a+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6
23,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Presbury,416050,VF_b,7,6,100.0,,,1,230.0,1.0,35.0,,,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.1215,148.8085,EF7+EF3b+EF1+NF4+EF4+EF3a+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6
24,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Presbury,416050,BF1_a,7,6,50.0,,,1,240.0,1.0,140.0,,0.342466,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.1215,148.8085,EF7+NV4d+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+EF6+EF1+EF5+NF9+NV1+NF4+EF3b+NV4e+NF1+NF2+NF3+NF8+NV4c
25,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Presbury,416050,BF1_b,7,6,100.0,,,1,120.0,1.0,140.0,,0.342466,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.1215,148.8085,EF7+NV4d+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+EF6+EF1+EF5+NF9+NV1+NF4+EF3b+NV4e+NF1+NF2+NF3+NF8+NV4c
26,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Presbury,416050,BF2_a,9,3,50.0,,,1,150.0,1.0,140.0,,0.575342,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.1215,148.8085,NF4+NF1+NF2+NF3+NF6+NF7+NF5+NF8+NF9
27,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Presbury,416050,BF2_b,9,3,100.0,,,1,80.0,1.0,140.0,,0.575342,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.1215,148.8085,NF4+NF1+NF2+NF3+NF6+NF7+NF5+NF8+NF9
28,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Presbury,416050,SF1_S,7,6,100.0,,,1,10.0,10.0,500.0,,1.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.1215,148.8085,EF7+WB3+NV4d+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+WB1+EF6+EF1+WB2+EF5+NF9+NV1+NF4+EF3b+NV4e+WB5+NF1+NF2+NF3+NF8+NV4c+WB4
29,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Presbury,416050,SF1_P,10,4,100.0,,,1,10.0,10.0,500.0,,1.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.1215,148.8085,EF7+WB3+NV4d+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+WB1+EF6+EF1+WB2+EF5+NF9+NV1+NF4+EF3b+NV4e+WB5+NF1+NF2+NF3+NF8+NV4c+WB4
30,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Presbury,416050,SF2,9,4,75.0,50.0,100.0,1,14.0,14.0,500.0,2700.0,2.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.1215,148.8085,EF7+WB3+NV4d+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+WB1+EF6+EF1+WB2+EF5+NF9+NV1+EF3b+NF4+NV4e+WB5+NF1+NF2+NF3+NF8+NV4c+WB4
31,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Presbury,416050,LF1_S,7,6,75.0,50.0,100.0,1,15.0,15.0,2700.0,,2.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.1215,148.8085,EF7+NV4d+WB3+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+WB1+EF6+EF1+WB2+EF5+NF9+NV1+EF3b+NF4+NV4e+WB5+NF1+NF2+NF3+NF8+NV4c+WB4
32,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Presbury,416050,LF1_P,7,9,75.0,50.0,100.0,1,15.0,15.0,2700.0,,2.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.1215,148.8085,EF7+NV4d+WB3+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+WB1+EF6+EF1+WB2+EF5+NF9+NV1+EF3b+NF4+NV4e+WB5+NF1+NF2+NF3+NF8+NV4c+WB4
33,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Presbury,416050,LF2,10,4,42.0,30.0,50.0,1,15.0,15.0,2700.0,,2.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.1215,148.8085,EF7+NV4d+WB3+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+WB1+EF6+EF1+WB2+EF5+NF9+NV1+EF3b+NF4+NV4e+WB5+NF1+NF2+NF3+NF8+NV4c+WB4
34,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Presbury,416050,BK1,7,6,50.0,,,1,5.0,5.0,7400.0,,4.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.1215,148.8085,EF7+NV4d+WB3+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+WB1+EF6+EF1+WB2+EF5+NF9+NV1+NV2+EF3b+NF4+NV4e+WB5+NF1+NF2+NF3+NF8+NV4c+WB4
35,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Presbury,416050,OB1,7,6,30.0,20.0,40.0,1,5.0,5.0,12000.0,,5.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.1215,148.8085,EF7+NV4d+WB3+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+WB1+EF6+EF1+WB2+EF5+NF9+NV1+NV2+EF3b+NF4+NV4e+WB5+NF1+NF2+NF3+NF8+NV4c+WB4
36,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Presbury,416050,OB2,7,6,20.0,10.0,30.0,1,5.0,5.0,15000.0,,10.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.1215,148.8085,EF7+NV4d+WB3+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+WB1+EF6+EF1+WB2+EF5+NF9+NV1+NV2+EF3b+NF4+NV4e+WB5+NF1+NF2+NF3+NF8+NV4c+WB4
37,PU_0000215,Mungindi to Boomi River Confluence,Barwon-Darling,Barwon River at Presbury,416050,OB3,7,6,10.0,5.0,10.0,1,5.0,5.0,23000.0,,15.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.1215,148.8085,EF7+NV4d+WB3+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+WB1+EF6+EF1+WB2+EF5+NF9+NV1+NV2+EF3b+NF4+NV4e+WB5+NF1+NF2+NF3+NF8+NV4c+WB4
38,PU_0000216,Boomi River Confluence to Upstream Mogil Mogil Weir Pool,Barwon-Darling,Barwon River at Mogil Mogil,422004,CF_a,7,6,,,,1,5.0,5.0,0.0,1.0,0.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.353,148.6885,EF7+EF3b+EF1+NF4+EF4+EF3a+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6
39,PU_0000216,Boomi River Confluence to Upstream Mogil Mogil Weir Pool,Barwon-Darling,Barwon River at Mogil Mogil,422004,CF_b,7,6,5.0,,,1,45.0,45.0,0.0,1.0,0.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.353,148.6885,EF7+EF3b+EF1+NF4+EF4+EF3a+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6
40,PU_0000216,Boomi River Confluence to Upstream Mogil Mogil Weir Pool,Barwon-Darling,Barwon River at Mogil Mogil,422004,CF_c,7,6,50.0,,,1,1.0,1.0,0.0,1.0,0.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.353,148.6885,EF7+EF3b+EF1+NF4+EF4+EF3a+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6
41,PU_0000216,Boomi River Confluence to Upstream Mogil Mogil Weir Pool,Barwon-Darling,Barwon River at Mogil Mogil,422004,VF_a,7,6,50.0,,,1,320.0,1.0,75.0,,,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.353,148.6885,EF7+EF3b+EF1+NF4+EF4+EF3a+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6
42,PU_0000216,Boomi River Confluence to Upstream Mogil Mogil Weir Pool,Barwon-Darling,Barwon River at Mogil Mogil,422004,VF_b,7,6,100.0,,,1,215.0,1.0,75.0,,,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.353,148.6885,EF7+EF3b+EF1+NF4+EF4+EF3a+NF1+NF2+EF2+NF9+NF3+NF6+NF7+EF5+NF5+NF8+EF6
43,PU_0000216,Boomi River Confluence to Upstream Mogil Mogil Weir Pool,Barwon-Darling,Barwon River at Mogil Mogil,422004,BF1_a,7,6,50.0,,,1,240.0,1.0,220.0,,0.30137,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.353,148.6885,EF7+NV4d+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+EF6+EF1+EF5+NF9+NV1+NF4+EF3b+NV4e+NF1+NF2+NF3+NF8+NV4c
44,PU_0000216,Boomi River Confluence to Upstream Mogil Mogil Weir Pool,Barwon-Darling,Barwon River at Mogil Mogil,422004,BF1_b,7,6,100.0,,,1,120.0,1.0,220.0,,0.30137,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.353,148.6885,EF7+NV4d+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+EF6+EF1+EF5+NF9+NV1+NF4+EF3b+NV4e+NF1+NF2+NF3+NF8+NV4c
45,PU_0000216,Boomi River Confluence to Upstream Mogil Mogil Weir Pool,Barwon-Darling,Barwon River at Mogil Mogil,422004,BF2_a,9,3,50.0,,,1,155.0,1.0,220.0,,0.520548,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.353,148.6885,NF4+NF1+NF2+NF3+NF6+NF7+NF5+NF8+NF9
46,PU_0000216,Boomi River Confluence to Upstream Mogil Mogil Weir Pool,Barwon-Darling,Barwon River at Mogil Mogil,422004,BF2_b,9,3,100.0,,,1,80.0,1.0,220.0,,0.520548,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.353,148.6885,NF4+NF1+NF2+NF3+NF6+NF7+NF5+NF8+NF9
47,PU_0000216,Boomi River Confluence to Upstream Mogil Mogil Weir Pool,Barwon-Darling,Barwon River at Mogil Mogil,422004,SF1_S,7,6,100.0,,,1,10.0,10.0,680.0,,1.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.353,148.6885,EF7+WB3+NV4d+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+WB1+EF6+EF1+WB2+EF5+NF9+NV1+NF4+EF3b+NV4e+WB5+NF1+NF2+NF3+NF8+NV4c+WB4
48,PU_0000216,Boomi River Confluence to Upstream Mogil Mogil Weir Pool,Barwon-Darling,Barwon River at Mogil Mogil,422004,SF1_P,10,4,100.0,,,1,10.0,10.0,680.0,,1.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.353,148.6885,EF7+WB3+NV4d+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+WB1+EF6+EF1+WB2+EF5+NF9+NV1+NF4+EF3b+NV4e+WB5+NF1+NF2+NF3+NF8+NV4c+WB4
49,PU_0000216,Boomi River Confluence to Upstream Mogil Mogil Weir Pool,Barwon-Darling,Barwon River at Mogil Mogil,422004,SF2,9,4,75.0,50.0,100.0,1,14.0,14.0,680.0,5200.0,2.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.353,148.6885,EF7+WB3+NV4d+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+WB1+EF6+EF1+WB2+EF5+NF9+NV1+EF3b+NF4+NV4e+WB5+NF1+NF2+NF3+NF8+NV4c+WB4
50,PU_0000216,Boomi River Confluence to Upstream Mogil Mogil Weir Pool,Barwon-Darling,Barwon River at Mogil Mogil,422004,LF1_S,7,6,75.0,50.0,100.0,1,15.0,15.0,5200.0,,2.0,0.0,,F,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,NSW,Barwon-Darling,Barwon-Darling Watercourse,-29.353,148.6885,EF7+NV4d+WB3+EF4+EF2+NV3+EF3a+NF6+NF7+NF5+WB1+EF6+EF1+WB2+EF5+NF9+NV1+EF3b+NF4+NV4e+WB5+NF1+NF2+NF3+NF8+NV4c+WB4
