scenario,gauge,pu,State,SWSDLName,ewr,startDate,endDate,interEventLength
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_pd,2019-05-05,2020-03-05,306
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_pd,2020-03-09,2020-03-16,8
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_pd,2020-03-23,2020-04-01,10
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_pd,2020-04-11,2020-04-30,20
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_pd,2020-06-01,2021-02-28,273
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_pd,2021-04-20,2021-04-20,1
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_pd,2021-05-02,2021-05-03,2
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_pd,2021-06-01,2022-03-01,274
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_pd,2022-06-01,2023-02-28,273
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_pd,2023-05-15,2023-05-15,1
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_pd,2023-06-01,2024-02-29,274
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_pd,2024-06-01,2024-06-30,30
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_sd,2014-07-01,2015-03-21,264
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_sd,2015-04-06,2015-04-09,4
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_sd,2015-06-01,2016-03-07,281
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_sd,2016-03-12,2016-03-21,10
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_sd,2016-04-04,2016-04-06,3
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_sd,2016-05-01,2016-05-02,2
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_sd,2016-05-08,2017-02-28,297
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_sd,2017-06-01,2018-02-28,273
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_sd,2018-03-03,2018-03-08,6
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_sd,2018-04-22,2018-04-25,4
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_sd,2018-05-26,2018-05-29,4
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_sd,2018-06-01,2019-04-02,306
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_sd,2019-04-06,2019-04-30,25
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_sd,2019-05-05,2020-03-05,306
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_sd,2020-03-09,2020-03-16,8
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_sd,2020-03-23,2020-03-25,3
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_sd,2020-03-28,2020-04-01,5
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_sd,2020-04-11,2020-04-30,20
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_sd,2020-06-01,2021-02-28,273
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_sd,2021-04-20,2021-04-20,1
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_sd,2021-05-02,2021-05-03,2
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_sd,2021-06-01,2022-03-01,274
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_sd,2022-06-01,2023-02-28,273
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_sd,2023-05-15,2023-05-15,1
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_sd,2023-06-01,2024-02-29,274
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_a_S_sd,2024-06-01,2024-06-30,30
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_pd,2014-07-01,2015-03-19,262
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_pd,2015-06-01,2016-03-07,281
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_pd,2016-03-14,2016-03-19,6
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_pd,2016-05-14,2016-05-27,14
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_pd,2016-06-01,2017-02-28,273
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_pd,2017-06-01,2018-02-28,273
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_pd,2018-03-04,2018-03-07,4
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_pd,2018-04-23,2018-04-24,2
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_pd,2018-06-01,2019-03-09,282
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_pd,2019-03-17,2019-03-19,3
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_pd,2019-03-23,2019-03-26,4
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_pd,2019-03-30,2019-03-31,2
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_pd,2019-04-08,2019-04-14,7
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_pd,2019-04-18,2019-04-23,6
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_pd,2019-04-28,2019-04-30,3
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_pd,2019-05-08,2019-05-09,2
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_pd,2019-05-16,2019-05-17,2
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_pd,2019-05-21,2020-03-04,289
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_pd,2020-03-13,2020-03-16,4
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_pd,2020-03-24,2020-03-24,1
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_pd,2020-03-29,2020-03-31,3
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_pd,2020-04-14,2020-04-17,4
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_pd,2020-04-22,2020-04-25,4
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_pd,2020-06-01,2021-02-28,273
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_pd,2021-06-01,2022-02-28,273
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_pd,2022-06-01,2023-02-28,273
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_pd,2023-06-01,2024-02-29,274
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_pd,2024-06-01,2024-06-30,30
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2014-07-01,2015-03-19,262
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2015-06-01,2016-03-03,277
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2016-03-06,2016-03-07,2
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2016-03-14,2016-03-19,6
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2016-05-14,2016-05-27,14
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2016-06-01,2017-02-28,273
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2017-06-01,2018-02-28,273
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2018-03-04,2018-03-07,4
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2018-04-23,2018-04-24,2
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2018-06-01,2019-02-28,273
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2019-03-03,2019-03-09,7
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2019-03-17,2019-03-19,3
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2019-03-23,2019-03-26,4
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2019-03-30,2019-03-31,2
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2019-04-08,2019-04-14,7
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2019-04-18,2019-04-23,6
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2019-04-28,2019-04-30,3
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2019-05-08,2019-05-09,2
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2019-05-16,2019-05-17,2
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2019-05-21,2020-03-04,289
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2020-03-13,2020-03-16,4
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2020-03-24,2020-03-24,1
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2020-03-29,2020-03-31,3
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2020-04-14,2020-04-17,4
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2020-04-22,2020-04-25,4
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2020-06-01,2021-02-28,273
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2021-06-01,2022-02-28,273
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2022-06-01,2023-02-28,273
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2023-06-01,2024-02-29,274
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F2_c_sd,2024-06-01,2024-06-30,30
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F3_a_P_pd,2014-07-01,2019-08-14,1871
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F3_a_P_pd,2019-08-17,2024-06-30,1780
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F3_a_P_sd,2014-07-01,2019-08-14,1871
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F3_a_P_sd,2019-08-17,2022-08-30,1110
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F3_a_P_sd,2022-09-01,2024-06-30,669
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F3_a_S_pd,2014-07-01,2019-08-11,1868
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F3_a_S_pd,2019-08-18,2023-06-30,1413
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F3_a_S_pd,2023-07-24,2024-06-30,343
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F3_a_S_sd,2014-07-01,2019-08-11,1868
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F3_a_S_sd,2019-08-18,2022-08-14,1093
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F3_a_S_sd,2022-08-16,2022-08-20,5
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F3_a_S_sd,2022-08-22,2022-08-30,9
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F3_a_S_sd,2022-09-01,2023-06-30,303
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F3_a_S_sd,2023-07-24,2024-06-30,343
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_P_pd,2014-07-01,2016-09-12,805
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_P_pd,2016-09-29,2016-09-29,1
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_P_pd,2016-10-27,2022-08-31,2135
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_P_pd,2022-09-05,2022-09-09,5
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_P_pd,2022-09-15,2022-09-18,4
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_P_pd,2022-11-01,2024-06-30,608
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_P_sd,2014-07-01,2016-09-12,805
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_P_sd,2016-09-29,2016-09-29,1
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_P_sd,2016-10-27,2022-08-31,2135
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_P_sd,2022-09-05,2022-09-09,5
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_P_sd,2022-09-15,2022-09-18,4
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_P_sd,2022-11-01,2024-06-30,608
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_S_pd,2014-07-01,2016-09-10,803
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_S_pd,2016-10-28,2017-10-04,342
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_S_pd,2017-10-14,2018-10-11,363
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_S_pd,2018-10-20,2020-10-05,717
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_S_pd,2020-10-15,2021-10-02,353
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_S_pd,2021-10-06,2022-08-31,330
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_S_pd,2022-09-07,2022-09-09,3
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_S_pd,2022-11-01,2023-09-09,313
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_S_pd,2023-09-15,2023-09-18,4
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_S_pd,2023-09-23,2024-06-30,282
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_S_sd,2014-07-01,2016-09-10,803
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_S_sd,2016-10-28,2017-10-04,342
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_S_sd,2017-10-14,2018-10-11,363
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_S_sd,2018-10-20,2020-10-05,717
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_S_sd,2020-10-15,2021-10-02,353
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_S_sd,2021-10-06,2022-08-31,330
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_S_sd,2022-09-07,2022-09-09,3
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_S_sd,2022-11-01,2023-09-09,313
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_S_sd,2023-09-15,2023-09-18,4
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F4_a_S_sd,2023-09-23,2024-06-30,282
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_P_pd,2014-07-01,2016-09-12,805
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_P_pd,2016-09-29,2016-09-29,1
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_P_pd,2016-10-27,2022-09-09,2144
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_P_pd,2022-09-15,2022-09-18,4
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_P_pd,2022-11-01,2024-06-30,608
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_P_sd,2014-07-01,2016-09-12,805
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_P_sd,2016-09-29,2016-09-29,1
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_P_sd,2016-10-27,2022-08-31,2135
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_P_sd,2022-09-05,2022-09-09,5
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_P_sd,2022-09-15,2022-09-18,4
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_P_sd,2022-11-01,2024-06-30,608
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_S_pd,2014-07-01,2016-09-10,803
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_S_pd,2016-10-28,2017-10-04,342
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_S_pd,2017-10-14,2018-10-11,363
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_S_pd,2018-10-20,2020-10-05,717
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_S_pd,2020-10-15,2022-08-31,686
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_S_pd,2022-09-07,2022-09-09,3
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_S_pd,2022-11-01,2023-09-09,313
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_S_pd,2023-09-15,2024-06-30,290
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_S_sd,2014-07-01,2016-09-10,803
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_S_sd,2016-10-28,2017-10-04,342
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_S_sd,2017-10-14,2018-10-11,363
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_S_sd,2018-10-20,2020-10-05,717
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_S_sd,2020-10-15,2022-08-31,686
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_S_sd,2022-09-07,2022-09-09,3
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_S_sd,2022-11-01,2023-09-09,313
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_S_sd,2023-09-15,2023-09-18,4
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,F5_S_sd,2023-09-23,2024-06-30,282
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,LF1_P_pd,2014-07-01,2016-10-01,824
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,LF1_P_pd,2016-10-12,2022-10-06,2186
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,LF1_P_pd,2022-11-06,2024-06-30,603
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,LF1_P_sd,2014-07-01,2016-09-14,807
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,LF1_P_sd,2016-09-23,2016-10-01,9
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,LF1_P_sd,2016-10-12,2022-09-19,2169
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,LF1_P_sd,2022-09-25,2022-09-28,4
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,LF1_P_sd,2022-10-01,2022-10-01,1
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,LF1_P_sd,2022-10-04,2022-10-06,3
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,LF1_P_sd,2022-11-06,2022-11-13,8
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,LF1_P_sd,2022-11-16,2024-06-30,593
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,LF1_S_pd,2014-07-01,2016-09-14,807
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,LF1_S_pd,2016-09-26,2016-10-01,6
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,LF1_S_pd,2016-10-14,2022-09-27,2175
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,LF1_S_pd,2022-11-08,2024-06-30,601
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,LF1_S_sd,2014-07-01,2016-09-14,807
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,LF1_S_sd,2016-09-26,2016-10-01,6
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,LF1_S_sd,2016-10-14,2022-09-19,2167
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,LF1_S_sd,2022-09-27,2022-09-27,1
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,LF1_S_sd,2022-11-08,2022-11-12,5
NCCMA_flow,407229,Loddon River: Upper Loddon River System at Reach 3b,VIC,Loddon,LF1_S_sd,2022-11-16,2024-06-30,593
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,BF1_a_P,2014-07-01,2014-11-30,153
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,BF1_a_P,2015-01-18,2015-01-19,2
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,BF1_a_P,2015-06-01,2015-11-30,183
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,BF1_a_P,2016-02-02,2016-02-05,4
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,BF1_a_P,2016-02-08,2016-02-09,2
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,BF1_a_P,2016-04-01,2016-04-05,5
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,BF1_a_P,2016-04-28,2016-12-05,222
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,BF1_a_P,2017-02-09,2017-02-11,3
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,BF1_a_P,2017-04-22,2017-05-10,19
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,BF1_a_P,2017-06-01,2017-12-05,188
NCCMA_flow,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,BF1_a_P,2017-12-08,2017-12-14,7
