scenario,gauge,pu,State,SWSDLName,ewr,waterYear,startDate,endDate,eventDuration,eventLength,Multigauge
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_a_P,2020,2020-12-01,2021-05-31,182,182,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_a_P,2021,2021-12-01,2022-05-31,182,182,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_a_P,2022,2023-01-13,2023-05-31,139,139,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_a_P,2023,2023-12-01,2024-02-28,90,90,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_a_P,2023,2024-03-02,2024-05-31,91,91,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_a_S,2014,2014-12-01,2015-05-21,172,172,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_a_S,2014,2015-05-23,2015-05-31,9,9,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_a_S,2015,2015-12-01,2016-02-04,66,66,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_a_S,2015,2016-02-06,2016-05-31,116,116,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_a_S,2016,2016-12-08,2017-04-11,125,125,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_a_S,2016,2017-04-15,2017-05-31,47,47,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_a_S,2017,2017-12-01,2018-05-31,182,182,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_a_S,2018,2018-12-01,2019-05-31,182,182,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_a_S,2019,2019-12-01,2020-05-31,183,183,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_a_S,2020,2020-12-01,2021-05-31,182,182,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_a_S,2021,2021-12-01,2022-05-31,182,182,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_a_S,2022,2023-01-13,2023-05-31,139,139,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_a_S,2023,2023-12-01,2024-02-28,90,90,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_a_S,2023,2024-03-02,2024-05-31,91,91,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_c,2014,2014-12-01,2015-05-31,182,182,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_c,2015,2015-12-01,2016-05-31,183,183,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_c,2016,2016-12-01,2017-04-11,132,132,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_c,2016,2017-04-15,2017-05-31,47,47,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_c,2017,2017-12-01,2018-05-31,182,182,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_c,2018,2018-12-01,2019-05-31,182,182,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_c,2019,2019-12-01,2020-05-31,183,183,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_c,2020,2020-12-01,2021-05-31,182,182,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_c,2021,2021-12-01,2022-05-31,182,182,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_c,2022,2023-01-13,2023-05-31,139,139,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_c,2023,2023-12-01,2024-02-28,90,90,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF1_c,2023,2024-03-02,2024-05-31,91,91,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2015,2015-08-24,2015-09-04,12,12,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2016,2016-09-17,2016-10-10,24,24,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2017,2017-07-18,2017-08-23,37,37,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2017,2017-09-29,2017-10-09,11,11,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2017,2017-10-12,2017-10-21,10,10,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2017,2017-11-10,2017-11-29,20,20,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2018,2018-09-21,2018-09-24,4,4,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2018,2018-10-06,2018-10-25,20,20,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2019,2019-10-29,2019-11-25,28,28,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2019,2019-11-28,2019-11-30,3,3,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2020,2020-06-01,2020-06-26,26,26,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2020,2020-07-01,2020-07-12,12,12,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2020,2020-07-23,2020-08-05,14,14,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2020,2020-08-18,2020-08-25,8,8,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2020,2020-09-07,2020-09-14,8,8,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2020,2020-09-24,2020-10-14,21,21,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2020,2020-10-17,2020-10-20,4,4,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2020,2020-11-05,2020-11-12,8,8,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2020,2020-11-21,2020-11-30,10,10,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2021,2021-06-01,2021-06-16,16,16,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2021,2021-06-20,2021-06-24,5,5,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2021,2021-09-24,2021-10-03,10,10,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2021,2021-10-08,2021-10-26,19,19,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2021,2021-11-22,2021-11-30,9,9,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2022,2022-06-01,2022-06-06,6,6,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2022,2022-07-14,2022-07-29,16,16,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2022,2022-09-15,2022-09-16,2,2,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2022,2022-09-18,2022-09-23,6,6,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2022,2022-09-25,2022-10-09,15,15,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2022,2022-10-17,2022-10-25,9,9,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2022,2022-10-29,2022-11-04,7,7,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2023,2023-07-06,2023-07-10,5,5,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2023,2023-10-25,2023-11-28,35,35,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_P,2024,2024-06-05,2024-06-06,2,2,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2014,2014-08-30,2014-08-30,1,1,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2014,2014-10-18,2014-10-28,11,11,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2014,2014-11-25,2014-11-30,6,6,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2015,2015-07-28,2015-08-04,8,8,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2015,2015-08-23,2015-09-04,13,13,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2015,2015-10-23,2015-10-27,5,5,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2016,2016-09-17,2016-10-10,24,24,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2017,2017-06-05,2017-06-06,2,2,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2017,2017-06-29,2017-08-23,56,56,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2017,2017-09-29,2017-11-01,34,34,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2017,2017-11-10,2017-11-29,20,20,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2018,2018-07-06,2018-07-06,1,1,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2018,2018-07-11,2018-09-24,76,76,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2018,2018-10-06,2018-10-25,20,20,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2018,2018-11-06,2018-11-30,25,25,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2019,2019-10-29,2019-11-30,33,33,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2020,2020-06-01,2020-07-12,42,42,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2020,2020-07-23,2020-08-05,14,14,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2020,2020-08-18,2020-08-28,11,11,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2020,2020-09-07,2020-09-14,8,8,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2020,2020-09-24,2020-10-14,21,21,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2020,2020-10-17,2020-10-20,4,4,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2020,2020-10-28,2020-11-16,20,20,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2020,2020-11-21,2020-11-30,10,10,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2021,2021-06-01,2021-06-16,16,16,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2021,2021-06-20,2021-07-02,13,13,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2021,2021-09-24,2021-10-03,10,10,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2021,2021-10-08,2021-10-26,19,19,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2021,2021-11-22,2021-11-30,9,9,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2022,2022-06-01,2022-07-29,59,59,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2022,2022-09-15,2022-09-16,2,2,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2022,2022-09-18,2022-09-23,6,6,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2022,2022-09-25,2022-10-09,15,15,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2022,2022-10-16,2022-10-25,10,10,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2022,2022-10-29,2022-11-04,7,7,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2022,2022-11-19,2022-11-19,1,1,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2023,2023-07-06,2023-07-10,5,5,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2023,2023-10-24,2023-11-30,38,38,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_a_S,2024,2024-06-01,2024-06-30,30,30,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2014,2014-07-01,2014-07-08,8,8,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2014,2014-07-10,2014-09-09,62,62,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2014,2014-09-11,2014-11-30,81,81,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2015,2015-07-28,2015-08-04,8,8,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2015,2015-08-22,2015-09-06,16,16,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2015,2015-10-23,2015-10-27,5,5,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2016,2016-09-17,2016-10-11,25,25,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2017,2017-06-01,2017-11-03,156,156,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2017,2017-11-05,2017-11-30,26,26,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2018,2018-06-01,2018-09-24,116,116,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2018,2018-10-06,2018-11-30,56,56,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2019,2019-10-12,2019-10-12,1,1,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2019,2019-10-26,2019-11-30,36,36,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2020,2020-06-01,2020-07-12,42,42,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2020,2020-07-23,2020-08-28,37,37,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2020,2020-09-07,2020-09-14,8,8,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2020,2020-09-24,2020-11-16,54,54,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2020,2020-11-18,2020-11-30,13,13,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2021,2021-06-01,2021-06-16,16,16,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2021,2021-06-20,2021-07-07,18,18,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2021,2021-07-10,2021-07-16,7,7,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2021,2021-09-24,2021-11-30,68,68,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2022,2022-06-01,2022-09-16,108,108,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2022,2022-09-18,2022-09-23,6,6,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2022,2022-09-25,2022-10-10,16,16,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2022,2022-10-15,2022-10-25,11,11,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2022,2022-10-29,2022-11-04,7,7,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2022,2022-11-18,2022-11-22,5,5,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2023,2023-06-17,2023-06-18,2,2,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2023,2023-06-21,2023-06-21,1,1,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2023,2023-06-26,2023-07-10,15,15,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2023,2023-10-20,2023-11-30,42,42,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,BF2_c,2024,2024-06-01,2024-06-30,30,30,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_a,2014,2015-02-05,2015-02-10,6,6,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_a,2014,2015-02-14,2015-02-16,3,3,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_a,2015,2015-12-02,2015-12-04,3,3,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_a,2016,2016-12-15,2016-12-18,4,4,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_a,2016,2017-01-30,2017-02-28,30,30,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_a,2017,2017-12-15,2017-12-15,1,1,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_a,2017,2017-12-17,2018-01-04,19,19,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_a,2017,2018-01-12,2018-02-27,47,47,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_a,2018,2019-01-03,2019-02-12,41,41,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_a,2019,2019-12-01,2019-12-02,2,2,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_a,2019,2019-12-09,2019-12-12,4,4,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_a,2019,2019-12-17,2020-01-13,28,28,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_a,2019,2020-01-25,2020-02-03,10,10,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_a,2019,2020-02-08,2020-02-29,22,22,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_a,2020,2020-12-01,2021-01-18,49,49,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_a,2020,2021-01-24,2021-01-29,6,6,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_a,2020,2021-02-09,2021-02-09,1,1,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_a,2020,2021-02-23,2021-02-28,6,6,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_a,2021,2021-12-01,2022-01-10,41,41,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_a,2021,2022-01-21,2022-01-25,5,5,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_a,2021,2022-02-19,2022-02-28,10,10,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_a,2022,2023-01-28,2023-02-28,32,32,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_a,2023,2023-12-16,2023-12-27,12,12,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_a,2023,2024-02-14,2024-02-28,15,15,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_c,2014,2014-12-01,2015-01-14,45,45,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_c,2014,2015-01-24,2015-02-17,25,25,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_c,2015,2015-12-02,2015-12-04,3,3,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_c,2015,2016-01-12,2016-01-13,2,2,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_c,2015,2016-02-12,2016-02-12,1,1,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_c,2016,2016-12-15,2016-12-19,5,5,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_c,2016,2017-01-05,2017-01-23,19,19,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_c,2016,2017-01-29,2017-02-28,31,31,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_c,2017,2017-12-15,2018-02-28,76,76,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_c,2018,2018-12-01,2019-02-28,90,90,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_c,2019,2019-12-01,2020-02-29,91,91,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_c,2020,2020-12-01,2021-01-29,60,60,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_c,2020,2021-02-09,2021-02-09,1,1,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_c,2020,2021-02-23,2021-02-28,6,6,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_c,2021,2021-12-01,2022-01-10,41,41,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_c,2021,2022-01-21,2022-02-28,39,39,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_c,2022,2023-01-13,2023-02-28,47,47,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_c,2023,2023-12-01,2023-12-11,11,11,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_c,2023,2023-12-15,2024-01-04,21,21,
NCCMA_flow,407248,Tullaroop Creek (Upper Loddon River System) at Reach 2,VIC,Loddon,F1_c,2023,2024-02-14,2024-02-28,15,15,
