Scenario,Gauge,PlanningUnit,State,SWSDLName,EwrCode,Multigauge,EventYears,Frequency,TargetFrequency,AchievementCount,AchievementPerYear,EventCount,EventCountAll,EventsPerYear,EventsPerYearAll,AverageEventLength,ThresholdDays,MaxInterEventYears,NoDataDays,TotalDays
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,F1_c_P,,0.0,0,100,0.0,0.0,0.0,0.0,0.0,0.0,45.72222222222222,0.0,0,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,F1_c_S,,0.0,0,100,0.0,0.0,0.0,0.0,0.0,0.0,62.714285714285715,0.0,0,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,F2_a_P_pd,,4.0,40,30,4.0,0.4,11.0,12.0,1.1,1.2,8.666666666666666,104.0,0,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,F2_a_P_sd,,4.0,40,30,4.0,0.4,11.0,12.0,1.1,1.2,8.666666666666666,104.0,0,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,F2_a_S_pd,,6.0,60,30,6.0,0.6,16.0,18.0,1.6,1.8,12.944444444444445,233.0,0,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,F2_a_S_sd,,7.0,70,30,7.0,0.7,18.0,18.0,1.8,1.8,12.944444444444445,233.0,0,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,F2_b_P_pd,,6.0,60,70,6.0,0.6,16.0,18.0,1.6,1.8,12.944444444444445,233.0,0,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,F2_b_P_sd,,7.0,70,70,7.0,0.7,18.0,18.0,1.8,1.8,12.944444444444445,233.0,0,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,F2_b_S_pd,,7.0,70,70,9.0,0.9,24.0,26.0,2.4,2.6,20.653846153846153,537.0,0,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,F2_b_S_sd,,7.0,70,70,9.0,0.9,25.0,26.0,2.5,2.6,20.653846153846153,537.0,0,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,F2_c_P_pd,,7.0,70,100,9.0,0.9,24.0,26.0,2.4,2.6,20.653846153846153,537.0,0,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,F2_c_P_sd,,7.0,70,100,9.0,0.9,25.0,26.0,2.5,2.6,20.653846153846153,537.0,0,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,F2_c_S_pd,,4.0,40,100,4.0,0.4,14.0,14.0,1.4,1.4,54.714285714285715,766.0,0,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,F2_c_S_sd,,4.0,40,100,4.0,0.4,14.0,14.0,1.4,1.4,54.714285714285715,766.0,0,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,LF1_P_pd,,0.0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,LF1_P_sd,,0.0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,LF1_S_pd,,0.0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,LF1_S_sd,,0.0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,LF2_P_pd,,2.0,20,40,3.0,0.3,3.0,4.0,0.3,0.4,13.5,54.0,4,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,LF2_P_sd,,2.0,20,40,3.0,0.3,3.0,4.0,0.3,0.4,13.5,54.0,4,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,LF2_S_pd,,2.0,20,40,3.0,0.3,3.0,3.0,0.3,0.3,19.0,57.0,4,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,LF2_S_sd,,2.0,20,40,3.0,0.3,3.0,3.0,0.3,0.3,19.0,57.0,4,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,OB1,,1.0,10,0,1.0,0.1,1.0,1.0,0.1,0.1,1.0,1.0,0,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,SF1_a_P_pd,,0.0,0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,SF1_a_P_sd,,0.0,0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,SF1_a_S_pd,,2.0,20,70,2.0,0.2,2.0,2.0,0.2,0.2,4.5,9.0,4,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,SF1_a_S_sd,,2.0,20,70,2.0,0.2,2.0,2.0,0.2,0.2,4.5,9.0,4,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,SF2_a_P_pd,,2.0,20,70,2.0,0.2,2.0,2.0,0.2,0.2,18.0,36.0,4,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,SF2_a_P_sd,,2.0,20,70,2.0,0.2,2.0,2.0,0.2,0.2,18.0,36.0,4,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,SF2_a_S_pd,,9.0,90,70,9.0,0.9,9.0,10.0,0.9,1.0,8.4,84.0,4,0.0,3653.0
NCCMA_flow_v1,406207,Campaspe River at Reach 2,VIC,Campaspe,SF2_a_S_sd,,10.0,100,70,10.0,1.0,10.0,10.0,1.0,1.0,8.4,84.0,4,0.0,3653.0
NCCMA_flow_v1,407202,Loddon River: Lower Loddon River at Reach 5,VIC,Loddon,BF1_P,,4.0,40,100,4.0,0.4,4.0,24.0,0.4,2.4,73.45833333333333,1763.0,0,0.0,3653.0
NCCMA_flow_v1,407202,Loddon River: Lower Loddon River at Reach 5,VIC,Loddon,BF1_S,,9.0,90,100,9.0,0.9,9.0,11.0,0.9,1.1,164.9090909090909,1814.0,0,0.0,3653.0
NCCMA_flow_v1,407202,Loddon River: Lower Loddon River at Reach 5,VIC,Loddon,BF2_P,,0.0,0,100,0.0,0.0,0.0,46.0,0.0,4.181818181818182,26.282608695652176,1209.0,0,0.0,3653.0
NCCMA_flow_v1,407202,Loddon River: Lower Loddon River at Reach 5,VIC,Loddon,BF2_S,,0.0,0,100,0.0,0.0,0.0,47.0,0.0,4.2727272727272725,27.914893617021278,1312.0,0,0.0,3653.0
NCCMA_flow_v1,407202,Loddon River: Lower Loddon River at Reach 5,VIC,Loddon,BK1_pd,,1.0,10,0,2.0,0.2,2.0,2.0,0.2,0.2,22.5,45.0,0,0.0,3653.0
NCCMA_flow_v1,407202,Loddon River: Lower Loddon River at Reach 5,VIC,Loddon,BK1_sd,,1.0,10,0,2.0,0.2,2.0,2.0,0.2,0.2,22.5,45.0,0,0.0,3653.0
NCCMA_flow_v1,407202,Loddon River: Lower Loddon River at Reach 5,VIC,Loddon,BKPP_pd,,1.0,10,0,2.0,0.2,2.0,2.0,0.2,0.2,22.5,45.0,0,0.0,3653.0
NCCMA_flow_v1,407202,Loddon River: Lower Loddon River at Reach 5,VIC,Loddon,BKPP_sd,,1.0,10,0,2.0,0.2,2.0,2.0,0.2,0.2,22.5,45.0,0,0.0,3653.0
NCCMA_flow_v1,407202,Loddon River: Lower Loddon River at Reach 5,VIC,Loddon,F1_a,,2.0,20,70,2.0,0.2,2.0,2.0,0.2,0.2,47.5,95.0,2,0.0,3653.0
NCCMA_flow_v1,407202,Loddon River: Lower Loddon River at Reach 5,VIC,Loddon,F1_pd,,9.0,90,100,20.0,2.0,20.0,24.0,2.0,2.4,12.625,303.0,0,0.0,3653.0
NCCMA_flow_v1,407202,Loddon River: Lower Loddon River at Reach 5,VIC,Loddon,F1_sd,,9.0,90,100,23.0,2.3,23.0,24.0,2.3,2.4,12.625,303.0,0,0.0,3653.0
NCCMA_flow_v1,407202,Loddon River: Lower Loddon River at Reach 5,VIC,Loddon,F2_pd,,9.0,90,100,12.0,1.2,32.0,34.0,3.2,3.4,15.852941176470589,539.0,0,0.0,3653.0
NCCMA_flow_v1,407202,Loddon River: Lower Loddon River at Reach 5,VIC,Loddon,F2_sd,,9.0,90,100,12.0,1.2,33.0,34.0,3.3,3.4,15.852941176470589,539.0,0,0.0,3653.0
NCCMA_flow_v1,407202,Loddon River: Lower Loddon River at Reach 5,VIC,Loddon,LF1,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,BF1_a_P,,6.0,60,70,6.0,0.6,6.0,15.0,0.6,1.5,118.46666666666667,1777.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,BF1_a_PS,,8.0,80,70,8.0,0.8,8.0,14.0,0.8,1.4,129.35714285714286,1811.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,BF1_a_S,,8.0,80,70,8.0,0.8,8.0,12.0,0.8,1.2,151.25,1815.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,BF1_c,,10.0,100,100,10.0,1.0,10.0,11.0,1.0,1.1,165.63636363636363,1822.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,BF2_a_P,,0.0,0,70,0.0,0.0,0.0,47.0,0.0,4.2727272727272725,24.340425531914892,1144.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,BF2_a_PS,,3.0,27,70,3.0,0.2727272727272727,3.0,30.0,0.2727272727272727,2.727272727272727,54.733333333333334,1642.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,BF2_a_S,,4.0,36,70,4.0,0.36363636363636365,4.0,17.0,0.36363636363636365,1.5454545454545454,101.47058823529412,1725.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,BF2_c_P,,4.0,36,100,4.0,0.36363636363636365,4.0,17.0,0.36363636363636365,1.5454545454545454,101.47058823529412,1725.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,BF2_c_S,,8.0,73,100,8.0,0.7272727272727273,8.0,12.0,0.7272727272727273,1.0909090909090908,146.58333333333334,1759.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,BK1_pd,,2.0,20,0,9.0,0.9,9.0,9.0,0.9,0.9,2.3333333333333335,21.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,BK1_sd,,2.0,20,0,6.0,0.6,6.0,9.0,0.6,0.9,2.3333333333333335,21.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,F1_a_P,,6.0,60,70,6.0,0.6,6.0,15.0,0.6,1.5,6.761904761904762,1777.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,F1_a_PS,,8.0,80,70,8.0,0.8,8.0,14.0,0.8,1.4,10.827586206896552,1811.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,F1_a_S,,8.0,80,70,8.0,0.8,8.0,12.0,0.8,1.2,31.25925925925926,1815.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,F1_c_P,,10.0,100,100,58.0,5.8,58.0,58.0,5.8,5.8,10.827586206896552,628.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,F1_c_PS,,10.0,100,100,27.0,2.7,27.0,27.0,2.7,2.7,31.25925925925926,844.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,F1_c_S,,10.0,100,100,11.0,1.1,11.0,11.0,1.1,1.1,81.54545454545455,897.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,F2_a_PS_pd,,9.0,90,70,12.0,1.2,29.0,36.0,2.9,3.6,19.72222222222222,710.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,F2_a_PS_sd,,9.0,90,70,15.0,1.5,33.0,36.0,3.3,3.6,19.72222222222222,710.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,F2_a_P_pd,,8.0,80,70,12.0,1.2,28.0,38.0,2.8,3.8,13.473684210526315,512.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,F2_a_P_sd,,10.0,100,70,18.0,1.8,38.0,38.0,3.8,3.8,13.473684210526315,512.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,F2_a_S_pd,,3.0,30,70,5.0,0.5,18.0,21.0,1.8,2.1,39.904761904761905,838.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,F2_a_S_sd,,3.0,30,70,5.0,0.5,19.0,21.0,1.9,2.1,39.904761904761905,838.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,F2_c_P_pd,,9.0,90,100,12.0,1.2,29.0,36.0,2.9,3.6,19.72222222222222,710.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,F2_c_P_sd,,9.0,90,100,15.0,1.5,33.0,36.0,3.3,3.6,19.72222222222222,710.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,F2_c_SP_pd,,3.0,30,100,5.0,0.5,18.0,21.0,1.8,2.1,39.904761904761905,838.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,F2_c_SP_sd,,3.0,30,100,5.0,0.5,19.0,21.0,1.9,2.1,39.904761904761905,838.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,F2_c_S_pd,,1.0,10,100,1.0,0.1,11.0,14.0,1.1,1.4,64.07142857142857,897.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,F2_c_S_sd,,1.0,10,100,1.0,0.1,12.0,14.0,1.2,1.4,64.07142857142857,897.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,F3_a_pd,,0.0,0,70,0.0,0.0,0.0,2.0,0.0,0.2,1.0,2.0,3,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,F3_a_sd,,2.0,20,70,2.0,0.2,2.0,2.0,0.2,0.2,1.0,2.0,3,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,F4_a_pd,,2.0,20,70,5.0,0.5,5.0,5.0,0.5,0.5,18.0,90.0,3,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,F4_a_sd,,2.0,20,70,5.0,0.5,5.0,5.0,0.5,0.5,18.0,90.0,3,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,F5_pd,,2.0,20,40,3.0,0.3,3.0,5.0,0.3,0.5,18.0,90.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,F5_sd,,2.0,20,40,3.0,0.3,3.0,5.0,0.3,0.5,18.0,90.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,LF1_P_pd,,2.0,20,20,2.0,0.2,2.0,6.0,0.2,0.6,9.5,57.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,LF1_P_sd,,2.0,20,20,5.0,0.5,5.0,6.0,0.5,0.6,9.5,57.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,LF1_S_pd,,2.0,20,20,3.0,0.3,3.0,6.0,0.3,0.6,12.0,72.0,0,0.0,3653.0
NCCMA_flow_v1,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,LF1_S_sd,,2.0,20,20,5.0,0.5,5.0,6.0,0.5,0.6,12.0,72.0,0,0.0,3653.0
NCCMA_flow_v1,407205,Loddon River: Mid Loddon River System at Reach 4d,VIC,Loddon,BF1_a,,4.0,40,70,4.0,0.4,4.0,26.0,0.4,2.6,51.34615384615385,1335.0,0,0.0,3653.0
NCCMA_flow_v1,407205,Loddon River: Mid Loddon River System at Reach 4d,VIC,Loddon,BF1_c_P,,5.0,50,100,5.0,0.5,5.0,20.0,0.5,2.0,87.15,1743.0,0,0.0,3653.0
NCCMA_flow_v1,407205,Loddon River: Mid Loddon River System at Reach 4d,VIC,Loddon,BF1_c_S,,10.0,100,100,10.0,1.0,10.0,10.0,1.0,1.0,182.3,1823.0,0,0.0,3653.0
NCCMA_flow_v1,407205,Loddon River: Mid Loddon River System at Reach 4d,VIC,Loddon,BF2_P,,1.0,9,100,1.0,0.09090909090909091,1.0,27.0,0.09090909090909091,2.4545454545454546,52.74074074074074,1424.0,0,0.0,3653.0
NCCMA_flow_v1,407205,Loddon River: Mid Loddon River System at Reach 4d,VIC,Loddon,BF2_S,,7.0,64,100,7.0,0.6363636363636364,7.0,13.0,0.6363636363636364,1.1818181818181819,133.53846153846155,1736.0,0,0.0,3653.0
NCCMA_flow_v1,407205,Loddon River: Mid Loddon River System at Reach 4d,VIC,Loddon,F1_P_pd,,5.0,50,100,10.0,1.0,10.0,13.0,1.0,1.3,9.461538461538462,123.0,0,0.0,3653.0
NCCMA_flow_v1,407205,Loddon River: Mid Loddon River System at Reach 4d,VIC,Loddon,F1_P_sd,,5.0,50,100,11.0,1.1,11.0,13.0,1.1,1.3,9.461538461538462,123.0,0,0.0,3653.0
NCCMA_flow_v1,407205,Loddon River: Mid Loddon River System at Reach 4d,VIC,Loddon,F1_S_pd,,10.0,100,100,12.0,1.2,12.0,13.0,1.2,1.3,55.69230769230769,724.0,0,0.0,3653.0
NCCMA_flow_v1,407205,Loddon River: Mid Loddon River System at Reach 4d,VIC,Loddon,F1_S_sd,,10.0,100,100,12.0,1.2,12.0,13.0,1.2,1.3,55.69230769230769,724.0,0,0.0,3653.0
NCCMA_flow_v1,407205,Loddon River: Mid Loddon River System at Reach 4d,VIC,Loddon,F2_P_pd,,6.0,60,100,7.0,0.7,19.0,23.0,1.9,2.3,8.565217391304348,197.0,0,0.0,3653.0
NCCMA_flow_v1,407205,Loddon River: Mid Loddon River System at Reach 4d,VIC,Loddon,F2_P_sd,,6.0,60,100,8.0,0.8,21.0,23.0,2.1,2.3,8.565217391304348,197.0,0,0.0,3653.0
NCCMA_flow_v1,407205,Loddon River: Mid Loddon River System at Reach 4d,VIC,Loddon,F2_S_pd,,4.0,40,100,4.0,0.4,16.0,19.0,1.6,1.9,32.1578947368421,611.0,0,0.0,3653.0
NCCMA_flow_v1,407205,Loddon River: Mid Loddon River System at Reach 4d,VIC,Loddon,F2_S_sd,,4.0,40,100,4.0,0.4,16.0,19.0,1.6,1.9,32.1578947368421,611.0,0,0.0,3653.0
NCCMA_flow_v1,407205,Loddon River: Mid Loddon River System at Reach 4d,VIC,Loddon,LF1,,1.0,10,0,1.0,0.1,1.0,3.0,0.1,0.3,4.0,12.0,4,0.0,3653.0
NCCMA_flow_v1,407205,Loddon River: Mid Loddon River System at Reach 4d,VIC,Loddon,LF2_P_pd,,2.0,20,0,2.0,0.2,2.0,2.0,0.2,0.2,29.0,58.0,0,0.0,3653.0
NCCMA_flow_v1,407205,Loddon River: Mid Loddon River System at Reach 4d,VIC,Loddon,LF2_P_sd,,2.0,20,0,2.0,0.2,2.0,2.0,0.2,0.2,29.0,58.0,0,0.0,3653.0
NCCMA_flow_v1,407205,Loddon River: Mid Loddon River System at Reach 4d,VIC,Loddon,LF2_S_pd,,2.0,20,0,2.0,0.2,2.0,2.0,0.2,0.2,30.5,61.0,0,0.0,3653.0
NCCMA_flow_v1,407205,Loddon River: Mid Loddon River System at Reach 4d,VIC,Loddon,LF2_S_sd,,2.0,20,0,2.0,0.2,2.0,2.0,0.2,0.2,30.5,61.0,0,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,BF1_a_P,,1.0,10,70,1.0,0.1,1.0,31.0,0.1,3.1,50.064516129032256,1552.0,0,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,BF1_a_S,,8.0,80,70,8.0,0.8,8.0,14.0,0.8,1.4,128.85714285714286,1804.0,0,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,BF1_c,,9.0,90,100,9.0,0.9,9.0,11.0,0.9,1.1,164.72727272727272,1812.0,0,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,BF2_a_P,,0.0,0,70,0.0,0.0,0.0,42.0,0.0,3.8181818181818183,16.952380952380953,712.0,0,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,BF2_a_S,,0.0,0,70,0.0,0.0,0.0,40.0,0.0,3.6363636363636362,25.5,1020.0,0,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,BF2_c,,1.0,9,100,1.0,0.09090909090909091,1.0,30.0,0.09090909090909091,2.727272727272727,53.53333333333333,1606.0,0,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,BK1_pd,,2.0,20,0,5.0,0.5,5.0,7.0,0.5,0.7,2.5714285714285716,18.0,0,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,BK1_sd,,2.0,20,0,7.0,0.7,7.0,7.0,0.7,0.7,2.5714285714285716,18.0,0,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F1_a_P,,1.0,10,70,1.0,0.1,1.0,31.0,0.1,3.1,5.568181818181818,1552.0,0,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F1_a_S,,8.0,80,70,8.0,0.8,8.0,14.0,0.8,1.4,15.264705882352942,1804.0,0,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F1_c,,9.0,90,100,9.0,0.9,9.0,11.0,0.9,1.1,35.04347826086956,1812.0,0,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F2_a_P_pd,,8.0,80,70,9.0,0.9,25.0,27.0,2.5,2.7,16.85185185185185,455.0,0,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F2_a_P_sd,,8.0,80,70,10.0,1.0,26.0,27.0,2.6,2.7,16.85185185185185,455.0,0,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F2_a_S_pd,,7.0,70,70,9.0,0.9,22.0,23.0,2.2,2.3,27.304347826086957,628.0,0,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F2_a_S_sd,,7.0,70,70,9.0,0.9,22.0,23.0,2.2,2.3,27.304347826086957,628.0,0,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F2_c_pd,,5.0,50,100,5.0,0.5,17.0,18.0,1.7,1.8,41.44444444444444,746.0,0,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F2_c_sd,,6.0,60,100,6.0,0.6,18.0,18.0,1.8,1.8,41.44444444444444,746.0,0,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F3_a_P_pd,,0.0,0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F3_a_P_sd,,0.0,0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F3_a_S_pd,,2.0,20,70,3.0,0.3,3.0,4.0,0.3,0.4,4.0,16.0,3,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F3_a_S_sd,,3.0,30,70,4.0,0.4,4.0,4.0,0.4,0.4,4.0,16.0,3,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_P_pd,,3.0,30,70,6.0,0.6,6.0,6.0,0.6,0.6,9.166666666666666,55.0,3,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_P_sd,,3.0,30,70,6.0,0.6,6.0,6.0,0.6,0.6,9.166666666666666,55.0,3,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_S_pd,,6.0,60,70,11.0,1.1,11.0,12.0,1.1,1.2,8.083333333333334,97.0,3,0.0,3653.0
NCCMA_flow_v1,407210,Loddon River: Upper Loddon River System at Reach 1,VIC,Loddon,F4_a_S_sd,,6.0,60,70,12.0,1.2,12.0,12.0,1.2,1.2,8.083333333333334,97.0,3,0.0,3653.0
